"","species","subspecies","scientificName","acceptedName","kingdom","phylum","class","order","family","genus","lifeForm","habitat","states","countryCode","origin","taxonomicStatus","nomenclaturalStatus","vernacularName","taxonRank","id"
"173837","Tachycineta albiventer",NA,"Tachycineta albiventer (Boddaert, 1783)",NA,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","free_living_individual","terrestrial","AC;AL;AM;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;RJ;RN;RO;RR;SE;SP;TO","BR","native","accepted",NA,"andorinha-do-rio","species",227409
"173838","Tachycineta leucorrhoa",NA,"Tachycineta leucorrhoa (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","free_living_individual","terrestrial","ES;GO;MG;MS;MT;PR;RJ;RS;SC;SP","AR;BO;BR;PE;PY","native","accepted",NA,"andorinha-de-sobre-branco","species",227411
"173842","Agelaioides fringillarius",NA,"Agelaioides fringillarius (Spix, 1824)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelaioides","free_living_individual","terrestrial","AL;BA;CE;MA;MG;PB;PE;PI;RN;SE","BR","native","accepted",NA,"asa-de-telha-palido","species",227416
"173846","Agelasticus cyanopus",NA,"Agelasticus cyanopus (Vieillot, 1819)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Agelasticus","free_living_individual","terrestrial","AP;ES;GO;MA;MS;MT;PA;PR;RJ;SP","AR;BO;BR;GY;PY;UY","native","accepted",NA,"carretao","species",227421
"173849","Amblyramphus holosericeus",NA,"Amblyramphus holosericeus (Scopoli, 1786)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Amblyramphus","free_living_individual","terrestrial","MT;PR;RS;SC;SP;TO","AR;BO;BR;PY;UY","native","accepted",NA,"cardeal-do-banhado","species",227425
"173851","Anumara forbesi",NA,"Anumara forbesi (Sclater, 1886)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Anumara","free_living_individual","terrestrial","AL;MG;PE","BR","native","accepted",NA,"anumara","species",227427
"173854","Cacicus chrysopterus",NA,"Cacicus chrysopterus (Vigors, 1825)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Cacicus","free_living_individual","terrestrial","ES;MG;MS;PR;RJ;RS;SC;SP","AR;BO;BR;PY","native","accepted",NA,"japuira","species",227431
"173861","Cacicus solitarius",NA,"Cacicus solitarius (Vieillot, 1816)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Cacicus","free_living_individual","terrestrial","AC;AL;AM;AP;BA;CE;DF;GO;MA;MG;MS;MT;PA;PB;PE;PI;PR;RJ;RN;RS;SC;SE;SP;TO","AR;BO;BR;CO;EC;PE;PY;UY;VE","native","accepted",NA,"irauna-de-bico-branco","species",227439
"173878","Icterus jamacaii",NA,"Icterus jamacaii (Gmelin, 1788)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","free_living_individual","terrestrial","AL;BA;CE;DF;GO;MA;MG;PB;PE;PI;RN","BR","native","accepted",NA,"corrupiao","species",227461
"173890","Leistes defilippii",NA,"Leistes defilippii (Bonaparte, 1850)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Leistes","free_living_individual","terrestrial","RS","BR","native","accepted",NA,"peito-vermelho-grande","species",227476
"173891","Leistes militaris",NA,"Leistes militaris (Linnaeus, 1758)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Leistes","free_living_individual","terrestrial","AC;AM;AP;CE;MA;MT;PA;PI;RO;RR;TO","BO;BR;CO;CR;EC;GY;PA;PE;VE","native","accepted",NA,"policia-inglesa-do-norte","species",227477
"173892","Leistes superciliaris",NA,"Leistes superciliaris (Bonaparte, 1850)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Leistes","free_living_individual","terrestrial","AL;BA;CE;DF;ES;GO;MA;MG;MS;MT;PB;PE;PI;PR;RJ;RN;RS;SC;SE;SP;TO","BR","native","accepted",NA,"policia-inglesa-do-sul","species",227478
"173900","Molothrus rufoaxillaris",NA,"Molothrus rufoaxillaris Cassin, 1866",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","free_living_individual","terrestrial","AL;BA;CE;DF;ES;GO;MA;MG;MS;MT;PB;PE;PI;PR;RJ;RN;RS;SC;SE;SP;TO","AR;BO;BR;PY;UY","native","accepted",NA,"chupim-azeviche","species",227488
"173910","Pseudoleistes guirahuro",NA,"Pseudoleistes guirahuro (Vieillot, 1819)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","free_living_individual","terrestrial","DF;GO;MG;MT;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"chopim-do-brejo","species",227501
"173911","Pseudoleistes virescens",NA,"Pseudoleistes virescens (Vieillot, 1819)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Pseudoleistes","free_living_individual","terrestrial","RS;SC","BR","native","accepted",NA,"dragao","species",227502
"173918","Xanthopsar flavus",NA,"Xanthopsar flavus (Gmelin, 1788)",NA,"Animalia","Chordata","Aves","Passeriformes","Icteridae","Xanthopsar","free_living_individual","terrestrial","RS;SC","AR;BR;PY;UY","native","accepted",NA,"veste-amarela","species",227511
"173938","Orthogonys chloricterus",NA,"Orthogonys chloricterus (Vieillot, 1819)",NA,"Animalia","Chordata","Aves","Passeriformes","Mitrospingidae","Orthogonys","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"catirumbava","species",227536
"173945","Anthus nattereri",NA,"Anthus nattereri Sclater, 1878",NA,"Animalia","Chordata","Aves","Passeriformes","Motacillidae","Anthus","free_living_individual","terrestrial","MG;PR;RS;SC;SP","BR","native","accepted",NA,"caminheiro-grande","species",227547
"173959","Onychorhynchus swainsoni",NA,"Onychorhynchus swainsoni (Pelzeln, 1858)",NA,"Animalia","Chordata","Aves","Passeriformes","Onychorhynchidae","Onychorhynchus","free_living_individual","terrestrial","BA;ES;MG;RJ;SP","BR","native","accepted",NA,"maria-leque-do-sudeste","species",227564
"173994","Myiothlypis leucoblephara",NA,"Myiothlypis leucoblephara (Vieillot, 1817)",NA,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Myiothlypis","free_living_individual","terrestrial","MG;SP","BR","native","accepted",NA,"pula-pula-assobiador","species",227610
"173995","Myiothlypis leucophrys",NA,"Myiothlypis leucophrys (Pelzeln, 1868)",NA,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Myiothlypis","free_living_individual","terrestrial","GO;MG;MS;MT;SP","BR","native","accepted",NA,"pula-pula-de-sobrancelha","species",227611
"173997","Myiothlypis rivularis",NA,"Myiothlypis rivularis (Wied, 1821)",NA,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Myiothlypis","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BO;BR;GY;PY;VE","native","accepted",NA,"pula-pula-ribeirinho","species",227613
"174000","Setophaga cerulea",NA,"Setophaga cerulea (Wilson, 1810)",NA,"Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","free_living_individual","terrestrial","SC","BO;BR;BS;BZ;CA;CO;CR;CU;DO;GT;HN;MX;NI;PA;PR;US;VE","native","accepted",NA,"mariquita-azul","species",227618
"174012","Arremon flavirostris",NA,"Arremon flavirostris Swainson, 1838",NA,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","Arremon","free_living_individual","terrestrial","GO;MG;MT;PA;SP","BR","native","accepted",NA,"tico-tico-de-bico-amarelo","species",227638
"174013","Arremon franciscanus",NA,"Arremon franciscanus Raposo, 1997",NA,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","Arremon","free_living_individual","terrestrial","BA;MG","BR","native","accepted",NA,"tico-tico-do-sao-francisco","species",227639
"174014","Arremon polionotus",NA,"Arremon polionotus Bonaparte, 1850",NA,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","Arremon","free_living_individual","terrestrial","MT;PR","BR","native","accepted",NA,NA,"species",227640
"174015","Arremon semitorquatus",NA,"Arremon semitorquatus Swainson, 1838",NA,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","Arremon","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"tico-tico-do-mato","species",227641
"174016","Arremon taciturnus",NA,"Arremon taciturnus (Hermann, 1783)",NA,"Animalia","Chordata","Aves","Passeriformes","Passerellidae","Arremon","free_living_individual","terrestrial","AC;AM;BA;ES;GO;MA;PA;PE;PI;RO;RR","BO;BR;CO;GY;PE;VE","native","accepted",NA,"tico-tico-de-bico-preto","species",227642
"174037","Antilophia bokermanni",NA,"Antilophia bokermanni Coelho & Silva, 1998",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Antilophia","free_living_individual","terrestrial","CE","BR","native","accepted",NA,"soldadinho-do-araripe","species",227668
"174038","Antilophia galeata",NA,"Antilophia galeata (Lichtenstein, 1823)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Antilophia","free_living_individual","terrestrial","DF;GO;MA;MG;MS;MT;PR;SP","BO;BR;PY","native","accepted",NA,"soldadinho","species",227669
"174040","Chiroxiphia caudata",NA,"Chiroxiphia caudata (Shaw & Nodder, 1793)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Chiroxiphia","free_living_individual","terrestrial","BA;ES;GO;MG;PR;RJ;RS;SC;SP","AR;BR;PY","native","accepted",NA,"tangara","species",227671
"174041","Chiroxiphia pareola",NA,"Chiroxiphia pareola (Linnaeus, 1766)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Chiroxiphia","free_living_individual","terrestrial","AM;ES;MA;MT;RN;RR","BO;BR;EC;GY;PE;SR;VE","native","accepted",NA,"tangara-principe","species",227672
"174046","Ilicura militaris",NA,"Ilicura militaris (Shaw & Nodder, 1809)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Ilicura","free_living_individual","terrestrial","BA;ES;GO;PR;RJ;SC;SP","BR","native","accepted",NA,"tangarazinho","species",227677
"174052","Neopelma aurifrons",NA,"Neopelma aurifrons (Wied, 1831)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Neopelma","free_living_individual","terrestrial","BA;ES;MG;RJ","BR","native","accepted",NA,"fruxu-baiano","species",227684
"174054","Neopelma chrysolophum",NA,"Neopelma chrysolophum Pinto, 1944",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Neopelma","free_living_individual","terrestrial","MG;PR;SP","BR","native","accepted",NA,"fruxu","species",227686
"174055","Neopelma pallescens",NA,"Neopelma pallescens (Lafresnaye, 1853)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Neopelma","free_living_individual","terrestrial","AL;AP;BA;CE;DF;ES;GO;MA;MG;MS;MT;PA;PB;PE;PI;RJ;RN;RO;RS;SE;SP;TO","BO;BR","native","accepted",NA,"fruxu-do-cerradao","species",227687
"174066","Ceratopipra rubrocapilla",NA,"Ceratopipra rubrocapilla (Temminck, 1821)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Ceratopipra","free_living_individual","terrestrial","AL;BA;ES;MA;MT;PE;RJ;RO;SE","BR;PE;VE","native","accepted",NA,"cabeca-encarnada","species",227699
"174085","Machaeropterus regulus",NA,"Machaeropterus regulus (Hahn, 1819)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Machaeropterus","free_living_individual","terrestrial","BA;ES;RJ","BR","native","accepted",NA,"tangara-rajado","species",227722
"174118","Piprites pileata",NA,"Piprites pileata (Temminck, 1822)",NA,"Animalia","Chordata","Aves","Passeriformes","Pipritidae","Piprites","free_living_individual","terrestrial","MG;RJ","AR;BR","native","accepted",NA,"caneleirinho-de-chapeu-preto","species",227762
"174121","Calyptura cristata",NA,"Calyptura cristata (Vieillot, 1818)",NA,"Animalia","Chordata","Aves","Passeriformes","Platyrinchidae","Calyptura","free_living_individual","terrestrial","RJ","BR","native","accepted",NA,"tiete-de-coroa","species",227765
"174128","Platyrinchus leucoryphus",NA,"Platyrinchus leucoryphus Wied, 1831",NA,"Animalia","Chordata","Aves","Passeriformes","Platyrinchidae","Platyrinchus","free_living_individual","terrestrial","ES;MG;RJ;SP","AR;BR;PY","native","accepted",NA,"patinho-de-asa-castanha","species",227774
"174147","Polioptila atricapilla",NA,"Polioptila atricapilla (Swainson, 1831)",NA,"Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","free_living_individual","terrestrial","CE;MA;MG;PE;PI","BR","native","accepted",NA,NA,"species",227797
"174153","Polioptila innotata",NA,"Polioptila innotata Hellmayr, 1901",NA,"Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","free_living_individual","terrestrial","GO;PA;RR;TO","BR","native","accepted",NA,NA,"species",227804
"174154","Polioptila lactea",NA,"Polioptila lactea Sharpe, 1885",NA,"Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","free_living_individual","terrestrial","PR;RS;SC","AR;BR;PY","native","accepted",NA,"balanca-rabo-leitoso","species",227805
"174156","Polioptila parvirostris",NA,"Polioptila parvirostris Sharpe, 1885",NA,"Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","free_living_individual","terrestrial","AL;BA;CE;MA;PB;PE;PI;RN;SE","BR;EC;PE","native","accepted",NA,NA,"species",227807
"174157","Polioptila plumbea",NA,"Polioptila plumbea Gmelin, 1788",NA,"Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","free_living_individual","terrestrial","AL;BA;CE;GO;MA;MG;PA;PB;PE;PI;RN;RR;SE;TO","BR;BZ;CO;CR;EC;GT;GY;HN;NI;PA;PE;SR;SV","native","accepted",NA,"balanca-rabo-de-chapeu-preto","species",227808
"174172","Psilorhamphus guttatus",NA,"Psilorhamphus guttatus (Ménétriès, 1835)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Psilorhamphus","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BR;PY","native","accepted",NA,"tapaculo-pintado","species",227826
"174175","Eleoscytalopus indigoticus",NA,"Eleoscytalopus indigoticus (Wied, 1831)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Eleoscytalopus","free_living_individual","terrestrial","BA;ES;MG;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"macuquinho","species",227829
"174178","Merulaxis ater",NA,"Merulaxis ater Lesson, 1830",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Merulaxis","free_living_individual","terrestrial","ES;MG;PR;RJ;SC","BR","native","accepted",NA,"entufado","species",227832
"174179","Merulaxis stresemanni",NA,"Merulaxis stresemanni Sick, 1960",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Merulaxis","free_living_individual","terrestrial","BA","BR","native","accepted",NA,"entufado-baiano","species",227833
"174182","Scytalopus gonzagai",NA,"Scytalopus gonzagai Maurício, 2014",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Scytalopus","free_living_individual","terrestrial","BA","BR","native","accepted",NA,"tapaculo-preto-baiano","species",227836
"174183","Scytalopus iraiensis",NA,"Scytalopus iraiensis Bornschein, 1998",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Scytalopus","free_living_individual","terrestrial","MG;PR;RS;SC","BR","native","accepted",NA,"macuquinho-da-varzea","species",227837
"174185","Scytalopus pachecoi",NA,"Scytalopus pachecoi Maurício, 2005",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Scytalopus","free_living_individual","terrestrial","PR;RS;SC","AR;BR","native","accepted",NA,"tapaculo-ferreirinho","species",227839
"174186","Scytalopus petrophilus",NA,"Scytalopus petrophilus Whitney, 2010",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Scytalopus","free_living_individual","terrestrial","ES;MG;SP","BR","native","accepted",NA,"tapaculo-serrano","species",227840
"174187","Scytalopus speluncae",NA,"Scytalopus speluncae (Ménétriès, 1835)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhinocryptidae","Scytalopus","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"tapaculo-preto","species",227841
"174198","Corythopis delalandi",NA,"Corythopis delalandi (Lesson, 1830)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Corythopis","free_living_individual","terrestrial","ES;GO;MG;MS;MT;PR;RJ;RS;SC;SP;TO","AR;BO;BR;PY","native","accepted",NA,"estalador","species",227854
"174211","Mionectes rufiventris",NA,"Mionectes rufiventris Cabanis, 1846",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Mionectes","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","BR","native","accepted",NA,"abre-asa-de-cabeca-cinza","species",227871
"174213","Phylloscartes beckeri",NA,"Phylloscartes beckeri Gonzaga & Pacheco, 1995",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","BA","BR","native","accepted",NA,"borboletinha-baiana","species",227873
"174214","Phylloscartes ceciliae",NA,"Phylloscartes ceciliae Teixeira, 1987",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","AL;PE","BR","native","accepted",NA,"cara-pintada","species",227874
"174217","Phylloscartes difficilis",NA,"Phylloscartes difficilis (Ihering & Ihering, 1907)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","ES;MS;PR;RJ;SC;SP","BR","native","accepted",NA,"estalinho","species",227878
"174218","Phylloscartes eximius",NA,"Phylloscartes eximius (Temminck, 1822)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","ES;MG;PR;RS;SC;SP","BR","native","accepted",NA,"barbudinho","species",227879
"174219","Phylloscartes kronei",NA,"Phylloscartes kronei Willis & Oniki, 1992",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","ES;MG;PR;RS;SC;SP","BR","native","accepted",NA,"maria-da-restinga","species",227880
"174221","Phylloscartes oustaleti",NA,"Phylloscartes oustaleti (Sclater, 1887)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","ES;MS;PR;RJ;SC;SP","BR","native","accepted",NA,"papa-moscas-de-olheiras","species",227882
"174222","Phylloscartes paulista",NA,"Phylloscartes paulista Ihering & Ihering, 1907",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","ES;MS;RJ;SP","AR;BR;PY","native","accepted",NA,"nao-pode-parar","species",227883
"174223","Phylloscartes roquettei",NA,"Phylloscartes roquettei Snethlage, 1928",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","BA;MG","BR","native","accepted",NA,"cara-dourada","species",227884
"174224","Phylloscartes sylviolus",NA,"Phylloscartes sylviolus (Cabanis & Heine, 1859)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Phylloscartes","free_living_individual","terrestrial","ES;MS;PR;RJ;SC;SP","BR","native","accepted",NA,"maria-pequena","species",227885
"174259","Hemitriccus diops",NA,"Hemitriccus diops (Temminck, 1822)",NA,"Animalia","Chordata","Aves","Passeriformes","Rhynchocyclidae","Hemitriccus","free_living_individual","terrestrial","ES;MG;PR;RJ;RS;SC;SP","AR;BR;PY","native","accepted",NA,"olho-falso","species",227927
